student_id,student_name,parent_name,parent_email,address,gender,age,attendance_rate,study_hours_weekly,previous_grades,assignment_completion,class_participation,extra_curricular,library_visits,online_resource_hours,parent_education,family_income,internet_access,tutoring,mentor_support,stress_level,motivation_score,final_grade,performance_category,pass_fail,last_reported_at,reported_by,counselor_reported,added_by,created_at,updated_at
807,Wahengbam Sanatombi,,,,Female,23,56.59,2.6,88.62,66.59,5.6,No,3,15.8,High School,Low,Yes,Yes,Yes,1.2,3.2,84.61,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
808,Laishram Bimol,,,,Male,22,58.74,7.5,52.61,31.65,5.5,Yes,2,14.0,Bachelor,Medium,Yes,Yes,No,1.8,7.5,108.65,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
809,Sagolsem Ibemhal,,,,Female,17,78.56,1.2,92.23,58.96,4.0,Yes,3,4.1,Bachelor,Low,Yes,No,No,2.3,4.2,102.97,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
810,Angom Sanjoy,,,,Male,23,51.75,11.0,41.24,50.95,1.6,Yes,2,1.4,High School,Low,Yes,Yes,No,1.7,8.1,81.99,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
811,Tongbram Ibohal,Parent of Tongbram Ibohal,parent811@example.com,Address for student 811,Male,17,93.82,6.1,42.11,82.37,1.8,Yes,2,14.5,Bachelor,Medium,Yes,Yes,Yes,9.1,2.2,47.77,At Risk,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
812,Mutum Somorjit,,,,Male,23,71.21,4.0,48.67,44.58,4.9,Yes,8,10.2,High School,Low,No,No,Yes,9.2,4.3,73.52,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
813,Hijam Rajen,,,,Male,16,66.86,0.7,38.37,44.37,4.2,No,2,14.0,Master,Medium,Yes,No,Yes,9.4,5.2,69.15,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
814,Khumanthem Tombi,,,,Female,24,73.47,3.1,46.12,43.27,5.6,No,4,9.5,Bachelor,Low,Yes,Yes,Yes,9.6,4.8,76.6,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
815,Elangbam Priyabala,Parent of Elangbam Priyabala,parent815@example.com,Address for student 815,Female,23,49.96,4.8,37.45,38.79,3.7,No,8,6.2,Bachelor,Medium,Yes,No,No,5.4,4.9,52.79,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
816,Phuritshabam Ibotombi,,,,Male,22,76.81,1.1,87.52,51.77,7.2,No,5,5.7,High School,Medium,No,Yes,No,5.8,5.0,75.43,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
817,Sinam Dinesh,,,,Male,23,61.79,4.1,39.73,92.01,8.8,No,7,14.6,High School,Medium,Yes,Yes,No,2.2,9.9,113.14,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
818,Thoudam Robindro,,,,Male,19,93.83,10.0,82.31,84.24,3.7,Yes,3,5.5,Bachelor,Medium,Yes,No,No,2.2,2.7,110.83,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
819,Phuritshabam Bembem,,,,Female,16,50.13,5.2,33.35,81.47,2.7,Yes,1,14.3,Bachelor,Low,Yes,No,Yes,8.0,7.9,65.36,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
820,Wangkhem Biren,,,,Male,22,70.42,11.1,96.4,85.81,2.0,No,2,7.7,High School,Medium,No,Yes,No,8.7,6.0,99.96,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
821,Nongmaithem Nimai,,,,Male,20,75.89,3.2,79.78,48.86,6.5,Yes,2,15.4,High School,Low,Yes,No,No,8.1,4.7,76.3,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
822,Maibam Sanalembi,,,,Female,22,42.0,1.7,30.48,92.12,5.0,Yes,2,2.9,Bachelor,Low,Yes,Yes,No,8.5,6.7,81.43,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
823,Mutum Ongbi,,,,Female,19,61.82,7.0,83.47,39.61,2.7,No,6,4.1,Bachelor,Medium,Yes,No,Yes,3.5,8.7,67.56,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
824,Akoijam Tomba,,,,Male,24,83.96,7.9,65.99,53.54,6.9,No,2,13.7,High School,High,No,Yes,No,5.2,5.2,96.84,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
825,Tongbram Ibemhal,,,,Female,16,89.22,9.8,84.56,71.07,2.3,Yes,5,11.2,Bachelor,Medium,Yes,No,No,5.1,8.8,104.22,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
826,Leishangthem Memchoubi,,,,Female,20,58.79,11.6,66.57,37.2,6.0,No,2,4.1,Bachelor,Low,Yes,No,No,10.0,1.8,83.37,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
827,Thangjam Bobo,,,,Male,19,87.92,5.2,74.87,81.11,5.7,Yes,4,18.1,Bachelor,High,No,Yes,Yes,9.5,6.9,102.4,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
828,Hijam Reena,,,,Female,19,98.07,10.5,85.04,57.11,7.6,No,5,5.5,Bachelor,Low,Yes,No,No,6.4,4.0,104.9,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
829,Laishram Romen,,,,Male,15,91.41,19.8,58.36,84.91,1.5,Yes,1,8.4,Bachelor,High,Yes,No,No,2.2,4.5,98.65,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
830,Sinam Sanatombi,,,,Female,16,47.06,8.9,30.19,64.5,9.0,No,4,4.0,High School,Medium,Yes,Yes,Yes,3.3,6.1,87.33,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
831,Oinam Suresh,,,,Male,22,84.38,3.2,89.5,42.66,7.3,Yes,1,7.8,High School,Medium,No,No,No,4.3,5.3,94.47,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
832,Konsam Ibomcha,,,,Male,17,59.18,5.3,56.66,81.43,2.9,No,5,9.8,Bachelor,Medium,Yes,No,Yes,8.9,4.4,61.28,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
833,Yumnam Tomba,,,,Male,24,99.3,6.9,64.72,47.65,2.7,Yes,6,5.9,Bachelor,High,No,No,No,2.5,3.8,79.54,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
834,Shamurailatpam Sunita,,,,Female,17,69.12,6.7,30.54,64.36,4.9,Yes,4,15.4,Bachelor,High,Yes,No,No,3.0,6.6,84.95,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
835,Ningthoujam Deven,,,,Male,22,47.35,4.8,64.45,35.29,8.4,Yes,3,7.9,Master,Medium,Yes,No,Yes,4.1,5.6,63.4,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
836,Konthoujam Bembem,,,,Female,22,83.51,12.3,99.05,73.25,8.6,Yes,1,14.6,Master,Medium,Yes,No,No,9.3,3.9,101.33,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
837,Sorokhaibam Biren,,,,Male,16,59.38,1.6,49.48,76.61,5.7,Yes,1,4.1,High School,Medium,Yes,No,Yes,5.5,2.8,74.92,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
838,Thounaojam Sanjit,,,,Male,22,99.82,5.5,57.68,56.51,8.7,Yes,1,7.5,Master,Medium,No,No,No,6.8,8.0,93.99,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
839,Khundongbam Sanalembi,,,,Female,15,98.79,6.8,78.1,96.81,1.0,No,3,0.2,Bachelor,High,Yes,No,No,4.5,8.2,124.01,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
840,Wangkhem Ranjit,,,,Male,20,79.37,3.4,87.04,91.19,1.3,No,2,15.2,High School,Low,Yes,Yes,No,2.7,2.9,88.5,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
841,Pukhrambam Priyokumar,,,,Male,22,47.79,10.1,59.22,79.56,9.2,Yes,0,12.5,PhD,Medium,Yes,No,No,3.0,3.4,74.23,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
842,Angom Ibemhal,,,,Female,17,81.21,6.4,51.68,79.96,8.0,No,1,16.4,Master,High,Yes,No,No,8.2,3.2,81.99,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
843,Heisnam Kiran,,,,Male,22,45.58,5.9,95.65,47.67,5.1,Yes,6,9.1,PhD,High,Yes,No,No,9.0,9.0,79.39,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
844,Lourembam Ibungo,,,,Male,15,41.76,7.7,77.4,75.98,7.8,Yes,4,16.0,High School,Low,Yes,No,No,5.4,8.0,103.05,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
845,Kshetrimayum Bishwajit,,,,Male,23,89.38,6.0,38.33,43.87,9.6,Yes,2,13.0,High School,Low,No,Yes,Yes,4.2,1.7,76.81,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
846,Moirangthem Somorjit,,,,Male,23,52.59,8.5,34.82,40.08,7.9,Yes,4,0.1,Bachelor,High,Yes,Yes,Yes,8.3,8.5,84.3,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
847,Loitongbam Tombi,,,,Female,19,62.74,1.0,63.85,99.96,8.6,Yes,5,5.1,Bachelor,Medium,Yes,No,No,7.1,1.3,85.24,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
848,Potsangbam Thoibi,,,,Female,24,98.41,1.3,45.41,73.57,7.8,No,0,9.9,High School,Medium,Yes,No,No,1.4,3.3,65.55,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
849,Naorem Dinesh,,,,Male,18,60.21,9.0,47.78,60.17,2.5,Yes,0,12.4,Master,Low,Yes,No,No,4.2,9.3,84.74,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
850,Rajkumari Sanatombi,,,,Female,20,57.79,5.3,91.44,50.17,8.5,Yes,4,1.3,Bachelor,High,Yes,No,Yes,7.1,8.8,94.57,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
851,Akoijam Sanatomba,,,,Male,21,95.09,3.3,36.27,72.27,2.8,Yes,3,14.1,Bachelor,Low,No,No,No,6.2,8.0,92.8,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
852,Nameirakpam Priyabala,,,,Female,19,46.64,6.4,80.08,33.47,9.0,No,4,10.9,Bachelor,Low,Yes,Yes,No,9.8,5.1,78.21,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
853,Chongtham Robindro,Parent of Chongtham Robindro,parent853@example.com,Address for student 853,Male,24,85.57,5.2,48.98,36.63,5.1,No,1,10.5,Bachelor,Low,Yes,No,No,8.8,3.9,53.59,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
854,Wahengbam Rojit,,,,Male,23,99.28,3.1,83.22,32.3,7.1,No,3,5.8,High School,High,Yes,Yes,No,1.5,8.9,112.89,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
855,Sagolsem Premo,,,,Male,17,94.08,16.4,80.57,64.94,5.5,No,4,11.9,PhD,Medium,Yes,No,No,7.5,6.9,99.66,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
856,Khumanthem Sunil,,,,Male,21,79.1,12.3,30.52,72.04,1.8,No,2,0.5,Bachelor,Medium,Yes,No,No,4.0,3.7,65.99,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
857,Elangbam Bimol,,,,Male,24,58.84,3.6,65.64,34.37,3.6,No,5,1.3,High School,Medium,Yes,Yes,No,7.1,5.2,76.68,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
858,Phuritshabam Sushil,,,,Male,24,55.26,3.7,39.75,80.49,9.9,Yes,2,14.7,Master,High,Yes,Yes,No,6.6,8.9,71.37,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
859,Sapam Memchoubi,,,,Female,19,89.16,3.2,90.64,46.13,9.6,No,4,6.4,PhD,Medium,Yes,Yes,Yes,5.5,9.1,103.26,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
860,Maibam Rishi,,,,Male,21,92.79,4.1,91.01,77.96,3.9,Yes,2,6.9,Master,Medium,No,No,No,8.7,6.9,86.07,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
861,Luwang Reena,,,,Female,16,71.53,8.1,59.28,98.73,10.0,No,3,4.2,Master,High,No,Yes,No,7.4,7.6,122.65,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
862,Mutum Bhorot,,,,Male,18,54.66,5.7,61.11,78.38,8.6,No,3,8.9,Bachelor,Medium,Yes,No,No,9.0,1.4,71.44,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
863,Nongmaithem Bembem,,,,Female,16,46.78,4.1,51.23,91.82,6.5,No,0,1.0,PhD,Medium,Yes,Yes,Yes,3.5,6.4,89.25,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
864,Yengkhom Sanalembi,,,,Female,21,45.23,4.9,80.16,96.37,1.4,Yes,5,6.0,High School,High,No,No,Yes,4.1,7.2,84.14,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
865,Panmei Ibemhal,,,,Female,16,83.14,4.1,55.11,64.07,9.1,No,5,10.5,Master,Medium,Yes,Yes,No,6.6,1.2,80.41,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
866,Tongbram Robichandra,,,,Male,15,65.21,3.0,48.75,79.16,6.0,No,2,9.3,Bachelor,Medium,Yes,Yes,No,9.7,8.6,87.98,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
867,Hijam Nandakumar,,,,Male,23,94.32,2.6,60.26,89.64,8.8,Yes,2,20.0,High School,Low,Yes,Yes,No,4.3,9.4,119.97,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
868,Thokchom Thoibi,,,,Female,15,84.38,2.5,36.4,54.96,8.5,Yes,1,7.8,Bachelor,Medium,Yes,No,No,1.3,3.1,98.74,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
869,Sinam Ibotombi,,,,Male,22,51.48,6.3,82.26,48.3,8.5,No,0,7.7,Bachelor,Medium,Yes,No,No,5.0,8.6,90.62,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
870,Okram Sunita,,,,Female,16,76.83,9.6,30.88,96.26,7.3,No,5,10.1,Bachelor,Low,Yes,Yes,Yes,5.9,7.0,101.57,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
871,Konthoujam Dhananjoy,,,,Male,22,66.13,5.9,75.11,80.84,3.6,Yes,2,3.8,High School,High,No,Yes,No,8.2,6.2,91.07,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
872,Maisnam Tombi,,,,Female,17,74.63,1.1,42.8,45.38,4.0,Yes,5,17.5,Master,Medium,Yes,Yes,No,7.6,8.6,90.12,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
873,Keisham Sanatombi,Parent of Keisham Sanatombi,parent873@example.com,Address for student 873,Female,20,84.28,6.2,46.27,61.44,3.8,Yes,3,11.4,High School,Medium,No,No,No,9.7,3.6,58.39,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
874,Khundongbam Nilachandra,,,,Male,17,88.37,3.5,74.49,85.75,1.2,Yes,1,3.8,Bachelor,Medium,Yes,Yes,No,8.0,8.1,93.89,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
875,Thiyam Bembem,,,,Female,21,90.62,2.7,99.51,68.29,6.2,No,1,15.9,Master,Medium,No,No,No,3.7,3.8,73.5,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
876,Angom Birachandra,,,,Male,24,55.24,2.0,84.44,75.5,7.3,No,4,0.7,Bachelor,Low,Yes,No,No,6.8,8.1,98.73,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
877,Sanasam Priyabala,Parent of Sanasam Priyabala,parent877@example.com,Address for student 877,Female,23,41.87,2.7,45.81,82.76,8.7,No,5,19.7,Bachelor,Medium,Yes,No,No,7.1,5.1,54.5,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
878,Konthoujam Memchoubi,,,,Female,16,84.36,2.7,42.32,73.54,2.3,Yes,1,17.3,High School,Low,Yes,No,No,10.0,2.1,61.68,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
879,Loitongbam Romesh,,,,Male,19,46.38,1.6,90.64,67.81,5.9,No,0,11.6,Bachelor,Low,Yes,Yes,No,2.2,4.4,104.28,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
880,Potsangbam Ibohal,,,,Male,20,58.9,2.7,61.09,82.47,1.1,Yes,1,2.2,PhD,Low,Yes,No,Yes,2.7,3.1,88.26,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
881,Rajkumar Sanajaoba,,,,Male,18,40.23,7.3,39.59,80.93,1.9,Yes,7,4.3,PhD,Low,Yes,Yes,No,2.4,1.9,67.77,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
882,Longjam Reena,,,,Female,18,80.9,10.7,90.35,74.09,1.5,Yes,4,5.6,Master,Medium,Yes,No,Yes,6.3,2.0,82.25,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
883,Nameirakpam Surjakanta,,,,Male,18,50.03,1.2,87.13,55.19,7.5,Yes,5,4.8,High School,Medium,Yes,No,Yes,2.2,8.0,94.51,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
884,Huidrom Sanalembi,,,,Female,16,79.32,8.7,98.87,58.41,1.7,Yes,2,10.0,High School,High,Yes,Yes,Yes,6.9,8.9,119.15,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
885,Ngangbam Ibemhal,,,,Female,18,99.5,4.8,93.68,97.93,7.4,Yes,4,18.9,High School,Medium,Yes,Yes,No,8.2,9.3,124.99,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
886,Sapam Ratankumar,,,,Male,15,44.36,2.0,89.63,37.87,3.2,Yes,4,8.9,Bachelor,Medium,Yes,Yes,No,4.9,8.7,87.05,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
887,Luwang Nimai,,,,Male,20,44.62,4.1,33.68,48.8,8.9,Yes,0,13.2,High School,Medium,No,Yes,No,6.0,8.5,94.98,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
888,Meisnam Thoibi,,,,Female,15,60.42,7.0,37.31,64.47,8.3,No,3,13.8,High School,Medium,Yes,Yes,Yes,9.2,1.6,68.84,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
889,Koijam Tombi,,,,Female,24,91.98,5.4,69.83,88.57,9.6,Yes,3,17.4,Bachelor,Medium,Yes,Yes,Yes,6.1,8.1,118.64,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
890,Nongmaithem Oken,,,,Male,20,52.93,1.4,67.2,41.46,9.0,No,5,0.7,Bachelor,Medium,No,Yes,No,2.9,8.0,80.82,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
891,Yengkhom Sanajaoba,,,,Male,15,61.62,5.1,62.06,49.39,9.4,Yes,3,8.1,Bachelor,Low,Yes,No,Yes,4.1,2.2,89.11,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
892,Thokchom Ibungo,,,,Male,20,44.11,8.1,57.78,34.61,8.7,No,5,15.7,PhD,Medium,Yes,No,No,5.8,7.0,82.59,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
893,Okram Ibobi,,,,Male,24,85.79,7.4,60.18,79.42,7.2,No,4,16.3,Bachelor,Medium,Yes,No,No,2.4,5.1,95.46,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
894,Maisnam Arunkumar,Parent of Maisnam Arunkumar,parent894@example.com,Address for student 894,Male,22,64.5,4.2,69.85,46.67,2.5,No,0,18.5,Master,Medium,Yes,No,No,6.5,9.1,59.64,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
895,Takhellambam Bembem,,,,Female,16,85.55,5.3,30.15,57.21,3.4,No,2,14.1,Master,High,Yes,No,No,10.0,7.3,76.02,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
896,Shijagurumayum Sanatombi,,,,Female,16,94.22,4.3,48.25,61.06,2.9,Yes,1,4.9,Bachelor,Low,Yes,No,Yes,6.9,9.6,77.56,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
897,Sagolband Priyabala,,,,Female,18,53.97,7.1,66.28,92.39,6.4,Yes,3,10.1,High School,Low,No,No,No,4.4,1.9,84.25,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
898,Phurailatpam Memchoubi,,,,Female,17,88.44,7.4,80.56,58.79,5.5,Yes,5,0.6,High School,Medium,Yes,No,No,4.0,1.4,78.52,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
899,Keisham Sarat,,,,Male,18,43.55,0.9,42.19,40.17,8.8,Yes,6,12.9,High School,High,Yes,Yes,No,9.4,9.8,71.04,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
900,Thiyam Sunil,,,,Male,21,93.93,8.1,68.28,66.7,9.6,Yes,2,11.1,Bachelor,Medium,No,No,Yes,8.8,1.7,94.85,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
901,Sanasam Suresh,,,,Male,15,79.05,6.9,80.01,97.41,4.6,No,2,13.3,PhD,Medium,Yes,No,No,5.3,4.5,92.4,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
902,Salam Reena,,,,Female,20,92.45,3.5,61.12,72.54,5.6,Yes,6,18.6,PhD,Low,No,No,No,4.2,6.8,92.03,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
903,Usham Sanalembi,,,,Female,17,40.01,9.5,31.9,98.84,9.7,No,9,13.7,High School,Medium,Yes,No,Yes,7.4,8.9,111.18,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
904,Longjam Lokendro,,,,Male,24,50.14,4.3,61.45,88.88,3.5,No,3,6.4,PhD,Medium,Yes,Yes,No,3.8,3.3,96.67,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
905,Huidrom Sadananda,,,,Male,21,63.39,3.1,50.75,32.52,8.1,No,0,4.0,Bachelor,High,Yes,Yes,Yes,2.1,1.3,67.63,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
906,Khomdram Ibemhal,,,,Female,24,62.77,3.5,95.08,76.09,3.0,No,3,17.1,Master,Low,Yes,No,No,3.8,5.7,72.13,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
907,Laifungbam Thoibi,,,,Female,16,53.6,5.5,38.72,50.07,7.1,No,1,3.9,High School,Medium,Yes,No,No,4.9,5.2,83.03,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
908,Ngangbam Dinesh,,,,Male,16,62.9,4.0,75.67,69.17,3.3,Yes,3,3.2,High School,Medium,Yes,Yes,No,3.3,3.8,73.79,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
909,Meisnam Ranjit,,,,Male,18,47.73,3.5,33.69,49.55,9.0,Yes,3,4.1,Bachelor,Low,Yes,Yes,No,3.0,8.9,98.01,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
910,Mangangcha Tombi,,,,Female,15,64.77,3.1,61.23,54.42,6.1,No,2,10.2,Master,Medium,Yes,No,No,1.1,7.7,84.21,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
911,Koijam Ibotombi,,,,Male,17,88.14,7.6,68.78,94.62,2.7,No,0,2.5,High School,Medium,Yes,No,No,6.7,8.7,98.22,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
912,Takhellambam Biren,,,,Male,23,68.74,7.2,50.86,44.47,3.0,No,4,18.8,High School,Low,Yes,No,No,6.5,2.5,71.06,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
913,Shijagurumayum Sanjoy,,,,Male,21,41.08,1.1,61.86,91.19,5.4,Yes,3,19.3,PhD,High,Yes,Yes,Yes,2.7,7.2,85.47,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
914,Chakpram Bembem,,,,Female,21,65.29,3.7,41.45,32.13,9.7,No,2,19.5,PhD,Low,Yes,Yes,No,9.5,9.8,80.04,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
915,Taorem Ibemhal,,,,Female,18,41.63,8.0,51.29,36.36,7.9,Yes,1,0.8,High School,High,Yes,Yes,No,4.7,6.5,97.02,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
916,Yumkham Thoibi,,,,Female,16,97.97,5.1,73.48,89.83,5.4,Yes,3,18.9,Master,High,Yes,No,No,1.2,2.5,114.58,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
917,Nongthombam Tombi,,,,Female,18,47.65,8.3,51.13,74.14,4.0,Yes,0,19.9,Bachelor,Medium,Yes,Yes,No,3.0,10.0,128.81,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
918,Laitonjam Bembem,,,,Female,20,82.46,9.9,92.98,82.31,5.9,Yes,4,18.8,Bachelor,Low,Yes,Yes,No,7.2,5.8,99.58,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
919,Khangembam Sanatombi,,,,Female,17,98.37,9.8,73.99,44.66,7.7,Yes,4,13.4,Bachelor,High,Yes,No,No,2.8,8.6,111.19,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
920,Pebam Priyabala,,,,Female,15,89.56,8.9,60.71,67.6,8.1,Yes,1,14.0,Bachelor,Medium,No,No,No,1.5,2.3,83.14,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
921,Phurailatpam Nimai,,,,Male,22,81.96,4.5,32.71,81.61,3.9,Yes,3,2.4,Bachelor,Low,Yes,Yes,No,6.6,7.0,96.86,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
922,Salam Robindro,,,,Male,19,90.37,3.9,64.97,73.91,7.5,Yes,3,17.5,Bachelor,Medium,Yes,No,No,5.7,9.2,105.38,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
